,Order ID,Order Date,Ship Mode,Customer ID,Customer Name,Segment,State,Category,Sub-Category,Sales,Month,Year
1005,CA-2016-111199,2016-11-13,Standard Class,JK-15730,Joe Kamberova,Consumer,North Carolina,Office Supplies,Paper,115.296,November,2016
1006,CA-2016-105312,2016-06-11,First Class,MT-17815,Meg Tillman,Consumer,Arizona,Office Supplies,Envelopes,7.08,June,2016
1007,CA-2016-105312,2016-06-11,First Class,MT-17815,Meg Tillman,Consumer,Arizona,Office Supplies,Binders,4.401,June,2016
1008,US-2018-106705,2018-12-26,Standard Class,PO-18850,Patrick O'Brill,Consumer,Iowa,Office Supplies,Paper,44.75,December,2018
1009,CA-2018-135034,2018-01-08,First Class,AT-10735,Annie Thurman,Consumer,Illinois,Technology,Phones,95.984,January,2018
1010,CA-2015-158540,2015-11-24,First Class,VG-21790,Vivek Gonzalez,Consumer,California,Furniture,Furnishings,151.72,November,2015
1011,CA-2018-118437,2018-06-17,Second Class,PF-19165,Philip Fox,Consumer,Washington,Furniture,Furnishings,155.25,June,2018
1012,CA-2018-118437,2018-06-17,Second Class,PF-19165,Philip Fox,Consumer,Washington,Office Supplies,Storage,14.03,June,2018
1013,US-2016-126214,2016-12-21,Second Class,JS-15880,John Stevenson,Consumer,Washington,Furniture,Tables,1618.37,December,2016
1014,US-2016-126214,2016-12-21,Second Class,JS-15880,John Stevenson,Consumer,Washington,Technology,Accessories,99.6,December,2016
1015,CA-2016-133025,2016-09-17,Second Class,MO-17800,Meg O'Connel,Home Office,California,Office Supplies,Paper,32.4,September,2016
1016,CA-2016-108665,2016-06-07,Standard Class,KM-16225,Kalyca Meade,Corporate,New York,Furniture,Furnishings,13.96,June,2016
1017,CA-2016-108665,2016-06-07,Standard Class,KM-16225,Kalyca Meade,Corporate,New York,Furniture,Furnishings,155.82,June,2016
1018,CA-2016-108665,2016-06-07,Standard Class,KM-16225,Kalyca Meade,Corporate,New York,Technology,Phones,124.95,June,2016
1019,CA-2016-108665,2016-06-07,Standard Class,KM-16225,Kalyca Meade,Corporate,New York,Office Supplies,Storage,601.65,June,2016
1020,CA-2016-124450,2016-04-27,Standard Class,GT-14710,Greg Tran,Consumer,District of Columbia,Office Supplies,Art,22.74,April,2016
1021,CA-2016-124450,2016-04-27,Standard Class,GT-14710,Greg Tran,Consumer,District of Columbia,Furniture,Chairs,1267.53,April,2016
1022,CA-2016-124450,2016-04-27,Standard Class,GT-14710,Greg Tran,Consumer,District of Columbia,Technology,Machines,1379.92,April,2016
1023,CA-2016-167269,2016-06-16,Standard Class,PB-19150,Philip Brown,Consumer,Pennsylvania,Office Supplies,Envelopes,6.208,June,2016
1024,CA-2018-106964,2018-12-17,First Class,HR-14770,Hallie Redmond,Home Office,California,Office Supplies,Binders,11.808,December,2018
1025,CA-2017-126529,2017-11-01,Second Class,DE-13255,Deanra Eno,Home Office,Ohio,Office Supplies,Paper,15.552,November,2017
1026,CA-2017-126529,2017-11-01,Second Class,DE-13255,Deanra Eno,Home Office,Ohio,Office Supplies,Paper,63.312,November,2017
1027,CA-2017-126529,2017-11-01,Second Class,DE-13255,Deanra Eno,Home Office,Ohio,Technology,Phones,15.588,November,2017
1028,CA-2015-163552,2015-11-07,Standard Class,LA-16780,Laura Armstrong,Corporate,New Jersey,Office Supplies,Paper,177.2,November,2015
1029,CA-2015-163552,2015-11-07,Standard Class,LA-16780,Laura Armstrong,Corporate,New Jersey,Technology,Phones,197.97,November,2015
1030,CA-2015-163552,2015-11-07,Standard Class,LA-16780,Laura Armstrong,Corporate,New Jersey,Furniture,Chairs,854.94,November,2015
1031,CA-2015-163552,2015-11-07,Standard Class,LA-16780,Laura Armstrong,Corporate,New Jersey,Furniture,Furnishings,124.11,November,2015
1032,CA-2015-163552,2015-11-07,Standard Class,LA-16780,Laura Armstrong,Corporate,New Jersey,Office Supplies,Labels,14.4,November,2015
1033,CA-2017-109820,2017-11-20,First Class,AG-10390,Allen Goldenen,Consumer,Ohio,Office Supplies,Paper,15.696,November,2017
1034,CA-2017-109820,2017-11-20,First Class,AG-10390,Allen Goldenen,Consumer,Ohio,Office Supplies,Binders,2.628,November,2017
1035,CA-2017-109820,2017-11-20,First Class,AG-10390,Allen Goldenen,Consumer,Ohio,Office Supplies,Binders,14.427,November,2017
1036,CA-2017-113061,2017-04-22,Standard Class,EL-13735,Ed Ludwig,Home Office,Missouri,Furniture,Furnishings,86.62,April,2017
1037,CA-2016-127418,2016-06-13,First Class,JJ-15445,Jennifer Jackson,Consumer,California,Office Supplies,Binders,36.624,June,2016
1038,CA-2018-121818,2018-11-20,First Class,JH-15430,Jennifer Halladay,Consumer,North Carolina,Office Supplies,Art,23.968,November,2018
1039,CA-2018-121818,2018-11-20,First Class,JH-15430,Jennifer Halladay,Consumer,North Carolina,Office Supplies,Art,28.728,November,2018
1040,CA-2017-127670,2017-03-20,Standard Class,RD-19660,Robert Dilbeck,Home Office,Missouri,Furniture,Tables,697.16,March,2017
1041,CA-2017-102981,2017-06-09,Second Class,MO-17500,Mary O'Rourke,Consumer,New York,Technology,Accessories,31.86,June,2017
1042,CA-2017-102981,2017-06-09,Second Class,MO-17500,Mary O'Rourke,Consumer,New York,Furniture,Bookcases,722.352,June,2017
1043,CA-2018-115651,2018-09-07,First Class,NS-18640,Noel Staavos,Corporate,Illinois,Office Supplies,Art,8.84,September,2018
1044,CA-2018-115651,2018-09-07,First Class,NS-18640,Noel Staavos,Corporate,Illinois,Office Supplies,Appliances,58.464,September,2018
1045,CA-2018-152702,2018-12-10,Standard Class,SN-20710,Steve Nguyen,Home Office,Illinois,Furniture,Chairs,254.604,December,2018
1046,CA-2017-169103,2017-08-03,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,Florida,Technology,Phones,1363.96,August,2017
1047,CA-2017-169103,2017-08-03,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,Florida,Furniture,Furnishings,102.36,August,2017
1048,CA-2015-139192,2015-05-27,Second Class,LC-16885,Lena Creighton,Consumer,California,Technology,Phones,1113.504,May,2015
1049,CA-2015-139192,2015-05-27,Second Class,LC-16885,Lena Creighton,Consumer,California,Technology,Accessories,99.99,May,2015
1050,US-2016-153500,2016-03-07,First Class,DG-13300,Deirdre Greer,Corporate,Pennsylvania,Furniture,Furnishings,168.464,March,2016
1051,US-2016-153500,2016-03-07,First Class,DG-13300,Deirdre Greer,Corporate,Pennsylvania,Office Supplies,Paper,6.72,March,2016
1052,US-2016-153500,2016-03-07,First Class,DG-13300,Deirdre Greer,Corporate,Pennsylvania,Furniture,Furnishings,282.888,March,2016
1053,CA-2016-110667,2016-04-04,Standard Class,NF-18595,Nicole Fjeld,Home Office,New York,Office Supplies,Art,11.16,April,2016
1054,CA-2016-110667,2016-04-04,Standard Class,NF-18595,Nicole Fjeld,Home Office,New York,Furniture,Furnishings,108.4,April,2016
1055,CA-2016-110667,2016-04-04,Standard Class,NF-18595,Nicole Fjeld,Home Office,New York,Office Supplies,Binders,82.344,April,2016
1056,CA-2016-110667,2016-04-04,Standard Class,NF-18595,Nicole Fjeld,Home Office,New York,Office Supplies,Binders,9.088,April,2016
1057,CA-2018-167150,2018-10-12,Standard Class,BP-11185,Ben Peterman,Corporate,California,Office Supplies,Binders,19.936,October,2018
1058,CA-2018-167150,2018-10-12,Standard Class,BP-11185,Ben Peterman,Corporate,California,Office Supplies,Binders,65.568,October,2018
1059,CA-2017-105284,2017-11-24,Standard Class,MG-17650,Matthew Grinstein,Home Office,Pennsylvania,Office Supplies,Fasteners,4.416,November,2017
1060,US-2016-125374,2016-03-23,Standard Class,JD-16060,Julia Dunbar,Consumer,Texas,Furniture,Chairs,107.772,March,2016
1061,CA-2016-161263,2016-04-16,Standard Class,TS-21160,Theresa Swint,Corporate,Ohio,Office Supplies,Appliances,45.216,April,2016
1062,CA-2016-161263,2016-04-16,Standard Class,TS-21160,Theresa Swint,Corporate,Ohio,Office Supplies,Fasteners,10.416,April,2016
1063,CA-2016-161263,2016-04-16,Standard Class,TS-21160,Theresa Swint,Corporate,Ohio,Office Supplies,Art,7.872,April,2016
1064,CA-2016-161263,2016-04-16,Standard Class,TS-21160,Theresa Swint,Corporate,Ohio,Technology,Phones,118.782,April,2016
1065,CA-2016-161263,2016-04-16,Standard Class,TS-21160,Theresa Swint,Corporate,Ohio,Office Supplies,Fasteners,1.448,April,2016
1066,CA-2016-161263,2016-04-16,Standard Class,TS-21160,Theresa Swint,Corporate,Ohio,Office Supplies,Binders,55.47,April,2016
1067,CA-2017-157686,2017-01-10,First Class,BD-11620,Brian DeCherney,Consumer,California,Furniture,Chairs,194.848,January,2017
1068,US-2018-139955,2018-09-28,Second Class,CM-12160,Charles McCrossin,Consumer,Texas,Office Supplies,Supplies,1.744,September,2018
1069,US-2016-150161,2016-07-25,Standard Class,RB-19795,Ross Baird,Home Office,Pennsylvania,Office Supplies,Binders,25.176,July,2016
1070,CA-2016-144652,2016-11-20,Standard Class,SN-20560,Skye Norling,Home Office,California,Office Supplies,Art,19.46,November,2016
1071,CA-2017-152814,2017-04-28,Standard Class,EH-14005,Erica Hernandez,Home Office,Colorado,Office Supplies,Paper,29.472,April,2017
1072,CA-2018-106943,2018-11-14,Standard Class,FO-14305,Frank Olsen,Consumer,New York,Office Supplies,Binders,8.64,November,2018
1073,CA-2017-134348,2017-12-11,Standard Class,MS-17710,Maurice Satty,Consumer,Arizona,Office Supplies,Binders,6.27,December,2017
1074,CA-2017-134348,2017-12-11,Standard Class,MS-17710,Maurice Satty,Consumer,Arizona,Office Supplies,Binders,4.368,December,2017
1075,CA-2017-134348,2017-12-11,Standard Class,MS-17710,Maurice Satty,Consumer,Arizona,Technology,Accessories,31.984,December,2017
1076,CA-2017-161781,2017-09-29,First Class,CC-12100,Chad Cunningham,Home Office,Indiana,Office Supplies,Art,40.88,September,2017
1077,CA-2018-132521,2018-09-23,Second Class,DW-13540,Don Weiss,Consumer,Washington,Office Supplies,Appliances,119.96,September,2018
1078,CA-2018-132521,2018-09-23,Second Class,DW-13540,Don Weiss,Consumer,Washington,Office Supplies,Storage,31.44,September,2018
1079,CA-2018-132521,2018-09-23,Second Class,DW-13540,Don Weiss,Consumer,Washington,Office Supplies,Binders,6.88,September,2018
1080,CA-2016-110016,2016-11-29,Standard Class,BT-11395,Bill Tyler,Corporate,Michigan,Office Supplies,Paper,19.92,November,2016
1081,CA-2016-110016,2016-11-29,Standard Class,BT-11395,Bill Tyler,Corporate,Michigan,Furniture,Chairs,1106.91,November,2016
1082,US-2017-143819,2017-01-03,Standard Class,KD-16270,Karen Daniels,Consumer,New York,Furniture,Tables,836.592,January,2017
1083,US-2017-143819,2017-01-03,Standard Class,KD-16270,Karen Daniels,Consumer,New York,Office Supplies,Paper,26.38,January,2017
1084,US-2017-143819,2017-01-03,Standard Class,KD-16270,Karen Daniels,Consumer,New York,Office Supplies,Storage,362.92,January,2017
1085,US-2017-143819,2017-01-03,Standard Class,KD-16270,Karen Daniels,Consumer,New York,Technology,Machines,4899.93,January,2017
1086,CA-2017-167584,2017-12-08,Same Day,LC-16870,Lena Cacioppo,Consumer,Iowa,Office Supplies,Paper,6.48,December,2017
1087,CA-2017-166163,2017-08-15,Second Class,CY-12745,Craig Yedwab,Corporate,California,Technology,Phones,71.976,August,2017
1088,CA-2017-166163,2017-08-15,Second Class,CY-12745,Craig Yedwab,Corporate,California,Office Supplies,Labels,3.15,August,2017
1089,CA-2018-158407,2018-04-06,Standard Class,LW-16990,Lindsay Williams,Corporate,North Carolina,Furniture,Furnishings,31.984,April,2018
1090,CA-2018-158407,2018-04-06,Standard Class,LW-16990,Lindsay Williams,Corporate,North Carolina,Technology,Phones,71.984,April,2018
1091,CA-2016-143490,2016-06-12,Standard Class,NP-18325,Naresj Patel,Consumer,California,Office Supplies,Art,120.15,June,2016
1092,CA-2016-143490,2016-06-12,Standard Class,NP-18325,Naresj Patel,Consumer,California,Technology,Phones,219.184,June,2016
1093,CA-2016-165085,2016-12-27,Standard Class,BT-11485,Brad Thomas,Home Office,Maryland,Office Supplies,Paper,28.9,December,2016
1094,CA-2016-165085,2016-12-27,Standard Class,BT-11485,Brad Thomas,Home Office,Maryland,Office Supplies,Appliances,355.96,December,2016
1095,CA-2018-160423,2018-01-21,Standard Class,PS-19045,Penelope Sewall,Home Office,North Carolina,Office Supplies,Storage,348.208,January,2018
1096,CA-2018-160423,2018-01-21,Standard Class,PS-19045,Penelope Sewall,Home Office,North Carolina,Office Supplies,Binders,35.784,January,2018
1097,CA-2015-159338,2015-06-25,First Class,NS-18640,Noel Staavos,Corporate,California,Furniture,Tables,447.84,June,2015
1098,CA-2017-107216,2017-06-14,First Class,PV-18985,Paul Van Hugh,Home Office,California,Office Supplies,Art,7.04,June,2017
1099,CA-2017-107216,2017-06-14,First Class,PV-18985,Paul Van Hugh,Home Office,California,Furniture,Furnishings,8.73,June,2017
1100,CA-2017-107216,2017-06-14,First Class,PV-18985,Paul Van Hugh,Home Office,California,Technology,Accessories,29.29,June,2017
1101,CA-2017-107216,2017-06-14,First Class,PV-18985,Paul Van Hugh,Home Office,California,Office Supplies,Art,8.64,June,2017
1102,US-2018-145863,2018-04-21,Standard Class,RP-19390,Resi Pölking,Consumer,Texas,Office Supplies,Binders,2.694,April,2018
1103,US-2018-145863,2018-04-21,Standard Class,RP-19390,Resi Pölking,Consumer,Texas,Office Supplies,Binders,2.934,April,2018
1104,CA-2017-112340,2017-10-21,Standard Class,NM-18520,Neoma Murray,Consumer,California,Office Supplies,Paper,22.92,October,2017
1105,US-2017-110156,2017-11-19,Standard Class,EH-13945,Eric Hoffmann,Consumer,Texas,Office Supplies,Storage,100.704,November,2017
1106,US-2017-110156,2017-11-19,Standard Class,EH-13945,Eric Hoffmann,Consumer,Texas,Furniture,Furnishings,2.328,November,2017
1107,US-2017-110156,2017-11-19,Standard Class,EH-13945,Eric Hoffmann,Consumer,Texas,Office Supplies,Binders,10.78,November,2017
1108,US-2017-110156,2017-11-19,Standard Class,EH-13945,Eric Hoffmann,Consumer,Texas,Office Supplies,Fasteners,58.368,November,2017
1109,US-2017-110156,2017-11-19,Standard Class,EH-13945,Eric Hoffmann,Consumer,Texas,Office Supplies,Envelopes,40.968,November,2017
1110,US-2017-110156,2017-11-19,Standard Class,EH-13945,Eric Hoffmann,Consumer,Texas,Technology,Phones,71.96,November,2017
1111,US-2017-110156,2017-11-19,Standard Class,EH-13945,Eric Hoffmann,Consumer,Texas,Office Supplies,Paper,10.368,November,2017
1112,US-2017-110156,2017-11-19,Standard Class,EH-13945,Eric Hoffmann,Consumer,Texas,Office Supplies,Binders,1.192,November,2017
1113,CA-2018-140585,2018-12-18,Second Class,RA-19915,Russell Applegate,Consumer,California,Office Supplies,Binders,46.672,December,2018
1114,CA-2018-140585,2018-12-18,Second Class,RA-19915,Russell Applegate,Consumer,California,Furniture,Bookcases,119.833,December,2018
1115,CA-2018-140585,2018-12-18,Second Class,RA-19915,Russell Applegate,Consumer,California,Technology,Accessories,119.98,December,2018
1116,CA-2017-144855,2017-07-22,Second Class,DL-13495,Dionis Lloyd,Corporate,California,Office Supplies,Labels,6.3,July,2017
1117,CA-2016-142755,2016-04-09,Standard Class,CS-12355,Christine Sundaresam,Consumer,Georgia,Office Supplies,Paper,279.9,April,2016
1118,CA-2016-142755,2016-04-09,Standard Class,CS-12355,Christine Sundaresam,Consumer,Georgia,Technology,Accessories,619.95,April,2016
1119,CA-2016-142755,2016-04-09,Standard Class,CS-12355,Christine Sundaresam,Consumer,Georgia,Office Supplies,Paper,4.36,April,2016
1120,CA-2016-142755,2016-04-09,Standard Class,CS-12355,Christine Sundaresam,Consumer,Georgia,Office Supplies,Envelopes,15.28,April,2016
1121,US-2015-147627,2015-01-20,Standard Class,HL-15040,Hunter Lopez,Consumer,Arkansas,Technology,Phones,699.93,January,2015
1122,US-2015-147627,2015-01-20,Standard Class,HL-15040,Hunter Lopez,Consumer,Arkansas,Office Supplies,Art,22.96,January,2015
1123,US-2015-147627,2015-01-20,Standard Class,HL-15040,Hunter Lopez,Consumer,Arkansas,Furniture,Furnishings,38.6,January,2015
1124,US-2015-147627,2015-01-20,Standard Class,HL-15040,Hunter Lopez,Consumer,Arkansas,Office Supplies,Art,6.63,January,2015
1125,US-2015-147627,2015-01-20,Standard Class,HL-15040,Hunter Lopez,Consumer,Arkansas,Office Supplies,Envelopes,23.34,January,2015
1126,US-2015-147627,2015-01-20,Standard Class,HL-15040,Hunter Lopez,Consumer,Arkansas,Furniture,Chairs,1067.94,January,2015
1127,CA-2016-105970,2016-02-03,Standard Class,PA-19060,Pete Armstrong,Home Office,Indiana,Office Supplies,Art,10.16,February,2016
1128,CA-2016-105970,2016-02-03,Standard Class,PA-19060,Pete Armstrong,Home Office,Indiana,Office Supplies,Envelopes,101.88,February,2016
1129,CA-2017-112102,2017-12-04,Standard Class,BD-11605,Brian Dahlen,Consumer,Virginia,Furniture,Tables,343.92,December,2017
1130,CA-2017-112102,2017-12-04,Standard Class,BD-11605,Brian Dahlen,Consumer,Virginia,Office Supplies,Paper,40.99,December,2017
1131,CA-2017-112102,2017-12-04,Standard Class,BD-11605,Brian Dahlen,Consumer,Virginia,Office Supplies,Envelopes,63.9,December,2017
1132,US-2017-114776,2017-06-12,First Class,GG-14650,Greg Guthrie,Corporate,California,Office Supplies,Paper,19.44,June,2017
1133,US-2017-134908,2017-05-06,Standard Class,JS-15940,Joni Sundaresam,Home Office,Pennsylvania,Office Supplies,Storage,124.608,May,2017
1134,US-2017-134908,2017-05-06,Standard Class,JS-15940,Joni Sundaresam,Home Office,Pennsylvania,Office Supplies,Labels,7.56,May,2017
1135,US-2017-148803,2017-11-12,Same Day,LR-16915,Lena Radford,Consumer,Florida,Office Supplies,Storage,85.224,November,2017
1136,CA-2017-152170,2017-12-11,Second Class,FH-14275,Frank Hawley,Corporate,Indiana,Office Supplies,Envelopes,287.52,December,2017
1137,CA-2017-152170,2017-12-11,Second Class,FH-14275,Frank Hawley,Corporate,Indiana,Office Supplies,Appliances,37.68,December,2017
1138,CA-2017-152170,2017-12-11,Second Class,FH-14275,Frank Hawley,Corporate,Indiana,Office Supplies,Paper,19.98,December,2017
1139,CA-2017-152170,2017-12-11,Second Class,FH-14275,Frank Hawley,Corporate,Indiana,Office Supplies,Art,20.58,December,2017
1140,CA-2017-152170,2017-12-11,Second Class,FH-14275,Frank Hawley,Corporate,Indiana,Office Supplies,Binders,17.38,December,2017
1141,CA-2015-146969,2015-09-29,Standard Class,AP-10915,Arthur Prichep,Consumer,California,Furniture,Furnishings,204.6,September,2015
1142,CA-2015-146969,2015-09-29,Standard Class,AP-10915,Arthur Prichep,Consumer,California,Office Supplies,Fasteners,8.72,September,2015
1143,CA-2015-146969,2015-09-29,Standard Class,AP-10915,Arthur Prichep,Consumer,California,Office Supplies,Paper,6.48,September,2015
1144,CA-2015-146969,2015-09-29,Standard Class,AP-10915,Arthur Prichep,Consumer,California,Technology,Machines,686.32,September,2015
1145,CA-2015-146969,2015-09-29,Standard Class,AP-10915,Arthur Prichep,Consumer,California,Office Supplies,Storage,62.18,September,2015
1146,CA-2016-112452,2016-04-04,Same Day,NC-18340,Nat Carroll,Consumer,Michigan,Office Supplies,Appliances,644.076,April,2016
1147,CA-2016-112452,2016-04-04,Same Day,NC-18340,Nat Carroll,Consumer,Michigan,Office Supplies,Fasteners,5.84,April,2016
1148,CA-2016-112452,2016-04-04,Same Day,NC-18340,Nat Carroll,Consumer,Michigan,Office Supplies,Binders,12.76,April,2016
1149,CA-2016-112452,2016-04-04,Same Day,NC-18340,Nat Carroll,Consumer,Michigan,Technology,Phones,10.95,April,2016
